NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
*,*,*,net.minecraft.src.Block,*,field_533_w,dirt,"*"
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_127_c,yPosition,"The item Y position."
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_126_d,zPosition,"The item Z position."
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_125_e,rotation,"The item rotation."
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_124_f,pitch,"The item pitch."
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_123_g,roll,"The item roll."
*,*,*,net.minecraft.src.entity.EntityItem,*,field_430_ag,health,"The health of this net.minecraft.src.entity.EntityItem. (For example, damage for tools)"
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_121_i,count,"The number of items."
*,*,*,net.minecraft.src.packet.Packet18ArmAnimation,*,field_120_a,entityId,"The entity ID, in this case it's the player ID."
*,*,*,net.minecraft.src.PathEntity,*,field_1006_c,pathIndex,"The index of the current point in the path"
*,*,*,net.minecraft.src.Material,*,field_521_f,water,"*"
*,*,*,net.minecraft.src.noise.NoiseGeneratorPerlin,*,field_934_b,yCoord,"*"
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_128_b,xPosition,"The item X position."
*,*,*,net.minecraft.src.packet.Packet7,*,field_9018_b,prevHealth,"*"
*,*,*,net.minecraft.src.PathEntity,*,field_1004_b,points,"The actual points in the path"
*,*,*,GuiStatsListener,*,field_527_a,statsComponent,"*"
*,*,*,net.minecraft.src.item.Item,*,field_6153_aZ,iconIndex,"Icon index in the icons table."
*,*,*,MinecraftServer,*,field_9014_h,deathTime,"*"
*,*,*,net.minecraft.src.PathEntity,*,field_1005_a,pathLength,"The total length of the path"
*,*,*,net.minecraft.src.noise.NoiseGeneratorPerlin,*,field_935_a,xCoord,"*"
*,*,*,net.minecraft.src.PathPoint,*,field_1008_i,previous,"The point preceding this in its assigned path"
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_964_a,minX,"*"
*,*,*,net.minecraft.src.PathPoint,*,field_1009_h,distanceToTarget,"The distance to the target"
*,*,*,net.minecraft.src.MCHashTable,*,field_838_c,threshold,"The grow threshold"
*,*,*,net.minecraft.src.Block,*,field_4070_ag,mushroomBrown,"Was mushroomKingBolete"
*,*,*,net.minecraft.src.item.Item,*,field_4178_al,legsGold,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9081_ad,air,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9086_A,onGround,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9087_aa,maxAir,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9084_B,isTryingToMoveUp,"*"
*,*,*,net.minecraft.src.Block,*,field_541_o,tickOnLoad,"List of whether this blockType will run its tick on loading or not"
*,*,*,net.minecraft.src.Block,*,field_540_p,opaqueCubeLookup,"*"
*,*,*,net.minecraft.src.noise.NoiseGeneratorPerlin,*,field_936_d,permutations,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9089_x,prevRotationYaw,"*"
*,*,*,net.minecraft.src.packet.Packet5PlayerInventory,*,field_117_b,stacks,"Array of item stacks."
*,*,*,net.minecraft.src.item.ItemAxe,*,field_4207_bb,blocksGoodAgainst,"an array of the blocks this axe is good against"
*,*,*,net.minecraft.src.item.ItemSpade,*,field_4206_bb,blocksGoodAgainst,"the blocks this spade is good against"
*,*,*,net.minecraft.src.item.Item,*,field_4205_aC,boat,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4204_aE,bucketMilk,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4203_aF,brick,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4202_aH,reed,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4201_aI,paper,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4200_aJ,book,"*"
*,*,*,net.minecraft.src.datatype.Vec3D,*,field_1058_c,zCoord,"Z coordinate of net.minecraft.src.datatype.Vec3D"
*,*,*,net.minecraft.src.entity.TileEntityFurnace,*,field_488_f,furnaceBurnTime,"The number of ticks that the furnace will keep burning"
*,*,*,net.minecraft.src.item.ItemPickaxe,*,field_4209_bb,goodAgainst,"an array of blocks this pickaxe is good for"
*,*,*,NetLoginHandler,*,field_6_d,rand,"The Random object used to generate serverId hex strings."
*,*,*,net.minecraft.src.Pathfinder,*,field_941_a,worldMap,"Used to find obstacles"
*,*,*,net.minecraft.src.Pathfinder,*,field_940_b,path,"The path being generated"
*,*,*,net.minecraft.src.Pathfinder,*,field_943_c,pointMap,"The points in the path"
*,*,*,NetLoginHandler,*,field_7_c,finishedProcessing,"Returns if the login handler is finished and can be removed. It is set to true on either error or successful login."
*,*,*,net.minecraft.src.world.chunk.ChunkCache,*,field_824_d,worldObj,"Reference to the net.minecraft.src.block.World object."
*,*,*,NetLoginHandler,*,field_5_e,mcServer,"Reference to the MinecraftServer object."
*,*,*,EntityTracker,*,field_913_c,mcServer,"Reference to the MinecraftServer object."
*,*,*,net.minecraft.src.block.World,*,field_783_G,chunkProvider,"Handles chunk operations and caching"
*,*,*,net.minecraft.src.item.Item,*,field_4144_q,shovelWood,"*"
*,*,*,net.minecraft.src.entity.TileEntityMobSpawner,*,field_492_f,entityID,"The string ID of the mobs being spawned from this spawner. Defaults to pig, apparently."
*,*,*,net.minecraft.src.Block,*,field_588_ax,oreDiamond,"*"
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_72_b,yPosition,"The player's Y position."
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_73_a,xPosition,"The player's X position."
*,*,*,net.minecraft.src.packet.Packet10Flying,*,field_70_d,stance,"The player's stance."
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_106_a,xPosition,"net.minecraft.src.Block X position."
*,*,*,net.minecraft.src.packet.Packet4UpdateTime,*,field_76_a,time,"The world time in minutes."
*,*,*,net.minecraft.src.packet.Packet15Place,*,field_77_b,xPosition,"net.minecraft.src.Block X position."
*,*,*,net.minecraft.src.packet.Packet16BlockItemSwitch,*,field_74_b,id,"The block/item id to be equipped."
*,*,*,net.minecraft.src.packet.Packet16BlockItemSwitch,*,field_75_a,unused,"Unused when sent from a client, can be any random value."
*,*,*,net.minecraft.src.packet.Packet15Place,*,field_78_a,id,"The block or item to be placed."
*,*,*,net.minecraft.src.packet.Packet15Place,*,field_79_e,direction,"The offset to use for block/item placement."
*,*,*,net.minecraft.src.entity.TileEntitySign,*,field_484_f,lineBeingEdited,"The index of the line currently being edited. Only used on client side, but defined on both. Note this is only really used when the > < are going to be visible."
*,*,*,net.minecraft.src.entity.TileEntitySign,*,field_485_e,signText,"An array of four strings storing the lines of text on the sign."
*,*,*,net.minecraft.src.entity.TileEntityFurnace,*,field_486_h,furnaceCookTime,"The number of ticks that the current item has been cooking for"
*,*,*,net.minecraft.src.entity.TileEntity,*,field_481_e,nameToClassMap,"A HashMap storing string names of classes mapping to the actual java.lang.Class type."
*,*,*,net.minecraft.src.block.World,*,field_4274_o,spawnZ,"Spawn point Z coordinate"
*,*,*,net.minecraft.src.entity.TileEntity,*,field_483_c,yCoord,"The y coordinate of the tile entity."
*,*,*,net.minecraft.src.world.WorldGenFlowers,*,field_765_a,plantBlockId,"The ID of the plant block used in this plant generator."
*,*,*,net.minecraft.src.world.WorldGenClay,*,field_764_a,clayBlockId,"The block ID for clay."
*,*,*,net.minecraft.src.packet.Packet20NamedEntitySpawn,*,field_142_b,name,"The player's name."
*,*,*,net.minecraft.src.world.WorldGenMinable,*,field_761_b,numberOfBlocks,"The number of blocks to generate."
*,*,*,net.minecraft.src.world.WorldGenClay,*,field_763_b,numberOfBlocks,"The number of blocks to generate."
*,*,*,net.minecraft.src.world.WorldGenMinable,*,field_762_a,minableBlockId,"The block ID of the ore to be placed using this generator."
*,*,*,net.minecraft.src.Block,*,field_642_aC,stoneOvenIdle,"*"
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_109_f,zSize,"The Z size of the chunk."
*,*,*,net.minecraft.src.entity.Entity,*,field_316_r,rotationYaw,"net.minecraft.src.entity.Entity rotation Yaw"
*,*,*,net.minecraft.src.Block,*,field_641_aD,stoneOvenActive,"*"
*,*,*,net.minecraft.src.block.BlockFire,*,field_646_a,chanceToEncourageFire,"The chance this block will encourage nearby blocks to catch on fire"
*,*,*,net.minecraft.src.nbt.NBTTagList,*,field_737_a,tagList,"The array list containing the tags encapsulated in this list."
*,*,*,net.minecraft.src.entity.Entity,*,field_312_v,boundingBox,"Axis aligned bounding box."
*,*,*,net.minecraft.src.block.BlockFire,*,field_645_b,abilityToCatchFire,"This is an array indexed by block ID the larger the number in the array the more likely a block type will catch fires"
*,*,*,net.minecraft.src.block.BlockRedstoneTorch,*,field_648_b,torchUpdates,"An array of when redstone torches became active.  Used for redstone torches to burn out."
*,*,*,net.minecraft.src.block.BlockRedstoneTorch,*,field_649_a,torchActive,"Whether the redstone torch is currently active or not."
*,*,*,net.minecraft.src.entity.Entity,*,field_318_p,motionY,"net.minecraft.src.entity.Entity motion Y"
*,*,*,net.minecraft.src.entity.Entity,*,field_319_o,motionX,"net.minecraft.src.entity.Entity motion X"
*,*,*,ServerCommand,*,field_1059_b,commandListener,"The CommandListener object associated with this command."
*,*,*,ServerGUI,*,field_21_b,mcServer,"Reference to the MinecraftServer object."
*,*,*,net.minecraft.src.entity.TileEntityFurnace,*,field_487_g,currentItemBurnTime,"The number of ticks that a fresh copy of the currently-burning item would keep the furnace burning for"
*,*,*,NetServerHandler,*,field_20_a,logger,"The logging system."
*,*,*,ServerGUI,*,field_22_a,logger,"Reference to the logger."
*,*,*,net.minecraft.src.item.Item,*,field_4159_V,legsLeather,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4158_W,bootsLeather,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4157_X,helmetChain,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4156_Y,plateChain,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4155_Z,legsChain,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4153_d,shovelSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4152_e,pickaxeSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4151_f,axeSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4150_g,flintAndSteel,"*"
*,*,*,net.minecraft.src.NextTickListEntry,*,field_1020_f,nextTickEntryID,"The id number for the next tick entry"
*,*,*,net.minecraft.src.NextTickListEntry,*,field_1021_e,scheduledTime,"Time this tick is scheduled to occur at"
*,*,*,net.minecraft.src.NextTickListEntry,*,field_1022_d,blockID,"blockID of the scheduled tick (ensures when the tick occurs its still for this block)"
*,*,*,net.minecraft.src.NextTickListEntry,*,field_1023_c,zCoord,"Z position this tick is occuring at"
*,*,*,net.minecraft.src.HashEntry,*,field_843_c,nextEntry,"*"
*,*,*,net.minecraft.src.item.Item,*,field_167_l,diamond,"*"
*,*,*,net.minecraft.src.item.Item,*,field_166_m,ingotIron,"*"
*,*,*,net.minecraft.src.item.Item,*,field_168_k,coal,"*"
*,*,*,net.minecraft.src.item.Item,*,field_249_aD,leather,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9094_h,renderDistanceWeight,"*"
*,*,*,net.minecraft.src.Block,*,field_9055_aH,stairCompactCobblestone,"*"
*,*,*,net.minecraft.src.Block,*,field_9054_aJ,lever,"*"
*,*,*,net.minecraft.src.Block,*,field_9051_aR,button,"*"
*,*,*,net.minecraft.src.Block,*,field_9050_aZ,fence,"*"
*,*,*,net.minecraft.src.Block,*,field_9053_aK,pressurePlateStone,"*"
*,*,*,net.minecraft.src.Block,*,field_9052_aM,pressurePlatePlanks,"*"
*,*,*,net.minecraft.src.item.Item,*,field_185_S,bread,"*"
*,*,*,net.minecraft.src.item.Item,*,field_187_Q,seeds,"*"
*,*,*,net.minecraft.src.item.Item,*,field_186_R,wheat,"*"
*,*,*,net.minecraft.src.packet.Packet23VehicleSpawn,*,field_98_a,entityId,"net.minecraft.src.entity.Entity ID of the object."
*,*,*,net.minecraft.src.packet.Packet23VehicleSpawn,*,field_99_e,type,"The type of object."
*,*,*,net.minecraft.src.item.ItemTool,*,field_265_aX,blocksEffectiveAgainst,"Array of blocks the tool has extra effect against."
*,*,*,net.minecraft.src.packet.Packet53BlockChange,*,field_92_d,type,"The new block type for the block."
*,*,*,Packet17AddToInventory,*,field_94_b,count,"How many to add to the inventory."
*,*,*,Packet17AddToInventory,*,field_95_a,id,"The item/block ID."
*,*,*,net.minecraft.src.block.World,*,field_9208_H,nbtCompoundPlayer,"*"
*,*,*,net.minecraft.src.Material,*,field_507_t,builtSnow,"*"
*,*,*,net.minecraft.src.inventory.InventoryLargeChest,*,field_501_b,upperChest,"Inventory object corresponding to double chest upper part"
*,*,*,net.minecraft.src.inventory.InventoryPlayer,*,field_500_c,craftingInventory,"An array of 4 item stacks containing the items in the crafting area of the player inventory."
*,*,*,net.minecraft.src.inventory.InventoryLargeChest,*,field_503_c,lowerChest,"Inventory object corresponding to double chest lower part"
*,*,*,net.minecraft.src.inventory.InventoryLargeChest,*,field_502_a,name,"Name of the chest."
*,*,*,net.minecraft.src.Material,*,field_4215_q,unused,"*"
*,*,*,net.minecraft.src.Block,*,field_561_bi,maxX,"maximum X for the block bounds (local coordinates)"
*,*,*,net.minecraft.src.packet.Packet20NamedEntitySpawn,*,field_144_h,currentItem,"The current item the player is holding."
*,*,*,ServerGuiFocusAdapter,*,field_987_a,mcServerGui,"Reference to the ServerGui object."
*,*,*,NetworkAcceptThread,*,field_986_a,mcServer,"Reference to the MinecraftServer object."
*,*,*,net.minecraft.src.world.chunk.ChunkCoordIntPair,*,field_151_b,chunkZPos,"*"
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_122_h,itemId,"The item ID."
*,*,*,net.minecraft.src.nbt.NBTTagList,*,field_736_b,tagType,"The type byte for the tags in the list - they must all be of the same type."
*,*,*,net.minecraft.src.Block,*,field_9046_aq,torchWood,"*"
*,*,*,net.minecraft.src.block.World,*,field_4272_q,worldProvider,"*"
*,*,*,MinecraftServer,*,field_6027_l,onlineMode,"True if the server is in online mode."
*,*,*,net.minecraft.src.entity.Entity,*,field_315_s,rotationPitch,"net.minecraft.src.entity.Entity rotation Pitch"
*,*,*,PropertyManager,*,field_996_c,serverPropertiesFile,"The server properties file."
*,*,*,net.minecraft.src.block.World,*,field_4276_m,spawnX,"Spawn point X coordinate"
*,*,*,net.minecraft.src.item.Item,*,field_213_aq,painting,"*"
*,*,*,net.minecraft.src.item.Item,*,field_212_ar,appleGold,"*"
*,*,*,net.minecraft.src.item.Item,*,field_215_ao,porkRaw,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_327_g,ridingEntity,"*"
*,*,*,GuiStatsComponent,*,field_768_c,displayStrings,"An array containing the strings displayed in this stats component."
*,*,*,net.minecraft.src.entity.EntityItem,*,field_433_ad,delayBeforeCanPickup,"*"
*,*,*,net.minecraft.src.entity.TileEntity,*,field_482_d,zCoord,"The z coordinate of the tile entity."
*,*,*,net.minecraft.src.block.World,*,field_4275_n,spawnY,"Spawn point Y coordinate"
*,*,*,net.minecraft.src.item.Item,*,field_4170_av,bucketWater,"*"
*,*,*,ServerConfigurationManager,*,field_918_h,ops,"A set containing the OPs."
*,*,*,net.minecraft.src.Block,*,field_608_ak,stairDouble,"*"
*,*,*,net.minecraft.src.Block,*,field_6047_y,sapling,"*"
*,*,*,net.minecraft.src.Block,*,field_604_ao,bookShelf,"*"
*,*,*,net.minecraft.src.Block,*,field_602_aq,obsidian,"*"
*,*,*,net.minecraft.src.Block,*,field_603_ap,cobblestoneMossy,"*"
*,*,*,NetworkListenThread,*,field_980_c,mcServer,"Reference to the MinecraftServer object."
*,*,*,GuiStatsComponent,*,field_766_b,updateCounter,"Counts the number of updates. Used as the index into the memoryUse array to display the latest value."
*,*,*,net.minecraft.src.Block,*,field_9021_l,soundSandFootstep,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9091_n,prevPosY,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9072_N,fallDistance,"*"
*,*,*,net.minecraft.src.entity.TileEntityFurnace,*,field_489_e,furnaceItemStacks,"The ItemStacks that hold the items currently being used in the furnace"
*,*,*,net.minecraft.src.block.World,*,field_4277_j,autosavePeriod,"*"
*,*,*,ServerCommand,*,field_1060_a,command,"The command string."
*,*,*,net.minecraft.src.Block,*,field_643_aB,tilledField,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_317_q,motionZ,"net.minecraft.src.entity.Entity motion Z"
*,*,*,net.minecraft.src.entity.Entity,*,field_9076_H,yOffset,"*"
*,*,*,net.minecraft.src.entity.EntityTNTPrimed,*,field_446_a,fuse,"How long the fuse is"
*,*,*,net.minecraft.src.entity.Entity,*,field_298_E,height,"How high this entity is considered to be"
*,*,*,net.minecraft.src.nbt.NBTTagString,*,field_732_a,stringValue,"The string value for the tag (cannot be empty)."
*,*,*,net.minecraft.src.nbt.NBTTagByteArray,*,field_733_a,byteArray,"The byte array stored in the tag."
*,*,*,net.minecraft.src.entity.Entity,*,field_328_f,riddenByEntity,"*"
*,*,*,net.minecraft.src.entity.TileEntity,*,field_480_f,classToNameMap,"A HashMap storing the classes and mapping to the string names (reverse of nameToClassMap)."
*,*,*,net.minecraft.src.nbt.NBTTagDouble,*,field_735_a,doubleValue,"The double value for the tag."
*,*,*,net.minecraft.src.entity.Entity,*,field_9073_M,entityWalks,"*"
*,*,*,net.minecraft.src.nbt.NBTTagCompound,*,field_738_a,tagMap,"The key-value pairs for the tag. Each key is a UTF string, each value is a tag."
*,*,*,net.minecraft.src.nbt.NBTTagFloat,*,field_739_a,floatValue,"The float value for the tag."
*,*,*,net.minecraft.src.entity.Entity,*,field_321_m,posY,"net.minecraft.src.entity.Entity position Y"
*,*,*,net.minecraft.src.entity.Entity,*,field_320_n,posZ,"net.minecraft.src.entity.Entity position Z"
*,*,*,net.minecraft.src.entity.Entity,*,field_322_l,posX,"net.minecraft.src.entity.Entity position X"
*,*,*,net.minecraft.src.Block,*,field_9047_al,brick,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9090_o,prevPosZ,"*"
*,*,*,net.minecraft.src.Block,*,field_619_aZ,jukebox,"*"
